"text","score"
"#1 Tweet of the Day!   @AJDelgado13 @LindaSuhler @IngrahamAngle @LouDobbs @realDonaldTrump @mitchellvii… https://t.co/Eiq630JUPu",0
"@IBMpolicy @realDonaldTrump @mike_pence @Reince @jaredkushner This is awesome advice! <U+2764><U+FE0F><U+FE0F>these innovating ideas 4 America's competitiveness!",1
"@rwnc70 @realDonaldTrump Islam isn't the problem Mr. Christian man. It's the radical terrorists",-2
"Fuck @realDonaldTrump. https://t.co/BDd1xWrauc",-3
"Something tells me @realDonaldTrump will transform the interior of the White House to a Rococo style.",0
"RT @gillette_jim: @sandraclunie @DFens14 @corneliselander @kurteichenwald @realDonaldTrump Please donate to the ACLU.",0
"A half of voters thought a corrupt novice dictator wannabe like @realDonaldTrump was better. Let's see what happens.
https://t.co/05tMb419C1",0
"@realDonaldTrump probably don't know, as you can't get to breifings at Pentagon- but your pal Putin killed 5 kids &amp; an aid worker yesterday.",-1
"@DemiNewell @mikelotus @inachu @realDonaldTrump @POTUS @DrJillStein poor jill? Blocked me because i said trump paid taxes!",1
"@karlfrankjr @realDonaldTrump they gotta drag it out for ratings, he thinks hes still on the apprentice.",-1
"@realDonaldTrump The day you'll die will be a wonderful day for the USA but a shitty one for Satan.",-1
"If @realDonaldTrump truly cares, he'll start w/ student loan relief not tax relief for uber rich. That would stimulate the economy bigly.",2
"@IngrahamAngle @FoxNews @realDonaldTrump Pure genius! The only thing our country needs for greatness is more ""professional protesters""...",3
"@NeilTurner_ @realDonaldTrump Except in America where the loser becomes president, lol.",-1
"@oopstayIor @realDonaldTrump you should if thats your attitude #MAGA",0
"@realDonaldTrump No neocons. No alt-right scum. Do that and you'll probably find a way to stumble through to 2020.",-2
"@realDonaldTrump While you promise tax cuts to your rich friends and tweet.",2
"@realDonaldTrump Give me a break.",-1
"Obviously the #TrumpProtesters haven't been listening to @realDonaldTrump or they disagree with this statement.… https://t.co/Ncf7FYcahc",-1
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"@syssecserv @HillaryClinton @realDonaldTrump That's not entirely true. There are a ton of people who aren't  even registered.",-1
"@realDonaldTrump get rid of bannon and we will think about giving you a chance.",0
"https://t.co/Hn0QmYbfl0 haha! @realDonaldTrump you embarass us!",0
"@realDonaldTrump @dsmart then it's a good thing we are a constitutional Republic.",1
"@realDonaldTrump so jared is running your clown show?",0
"For some time Google has used filters to control search information &amp; what Eric Schmidt wants or doesn't want is ta… https://t.co/5GeWhrSp4E",0
"@realDonaldTrump we have a phenomenal team being built, you are doing a tremendous job organizing &amp; collaborating for Americas future #MAGA",2
"@realDonaldTrump it would be totally cool if you picked a lot of Dems on your team. Mixed tickets/appointments aren't standard and may work",2
"@LALAVA1 @FoxNews @tedcruz @realDonaldTrump lmfao",0
"@realDonaldTrump is probably begging @tedcruz to take a cabinet spot,  getting a Conservative out of Senate would help #DemocratDonald",-1
"@oopstayIor @realDonaldTrump @SecretService",0
"Take ur time @realDonaldTrump We the People r behind u 100%! Every AM I feel blessed U R now going 2b my President… https://t.co/JhFbR2RLT7",0
"@MichiganDems Says the party who defends the rigged superdelegate system in Dem primaries...please... @realDonaldTrump",-1
"@realDonaldTrump  Not even president yet and already more transparent than the so called ""transparent president"" now leaving office.",1
"RT @Rubiyat: @trumpamerican @ChristiChat @realDonaldTrump Isn't video record wonderful. Talk is cheap.",2
"@GKdesertrain @AC360 @jimsciutto @realDonaldTrump That was opinion. And how do you know he's a billionaire? Have you seen his tax returns?",0
"@seanhannity @realDonaldTrump probably didn't pay them off in some way!",0
"@FoxNews @tedcruz @foxandfriends @realDonaldTrump no thanks sounds horrible as always",-1
"@trumpamerican @ChristiChat @realDonaldTrump Isn't video record wonderful. Talk is cheap.",2
"@jayhancock1@JohnCarreyrou Preview of @realDonaldTrump's corporate oligarchy is Palo Alto's version of The Wire, ft. white dudes w/ burners.",0
"@politico @realDonaldTrump Trump will be the best president OUR country has seen in decades.
A jobs president!! Finally",3
"@SenSanders @realDonaldTrump he just fired all the lobbyists",1
"@cevangelista413 @pattonoswalt @realDonaldTrump The Donald will never be a good president",1
"@realDonaldTrump @nytimes your 'judgement' aside, the NYT is an institution that has and will last longer than you and your flash in the pan",-1
"@realDonaldTrump the truth hurts doesn't it",-1
"RT @Rubiyat: @jerome_corsi @iSheeple1 @realDonaldTrump A first 4 President Trump I hope will b 2 reverse Internet giveaway by O admin. agai…",3
"@realDonaldTrump ¿Mi distrito va a ganar Los Juegos del Hambre?",0
"@realDonaldTrump Quieres quitar el Obama care y te crees que tu gente es rica, no? Tú eres tonto, illo.",0
"@jerome_corsi @iSheeple1 @realDonaldTrump A first 4 President Trump I hope will b 2 reverse Internet giveaway by O admin. against PPLs will.",3
"Yes, you are a role model. Whether you want to be or not. #whatmakesagoodpresident #1stgrade #daughters… https://t.co/sDjGfNIFLN",-1
"@realDonaldTrump can your first executive order be 2 remove emissions bullshit from our diesel engines so they work… https://t.co/MxLAEzRMqF",0
"@NailButNoHammer @realDonaldTrump  debunked by who? Apparently the University of Michigan prints falsehoods? Sorry… https://t.co/8MU3bhbM3r",0
"https://t.co/8LCCwtorx5 @realDonaldTrump",0
"RT @TriciaHamlett: @rickygervais @realDonaldTrump It's really driving him nuts that he didn't win the popular vote! <ed><U+00A0><U+00BD><ed><U+00B8><U+0086>",3
"@canes901 @Lrihendry @BernieSanders @realDonaldTrump Funny - the words 'job' and 'Bernie' in the same sentence!",-1
"@zerohedge @realDonaldTrump",0
"@realDonaldTrump @nytimes yeah you did",0
"@fight4women @NeilTurner_ @realDonaldTrump so true",0
"@realDonaldTrump not what you said 4years ago",-1
"@seanhannity @realDonaldTrump ~ American greed!  They are bought and paid.",-1
"@realDonaldTrump @nytimes I hope that it's on a secure phone line",2
"@realDonaldTrump @nytimes if MSM and Soros would buzz off- we'd see a much different climate out there",0
"@WOODRADIO @realDonaldTrump I've got the teachers a lesson plan. Its called 'He IS your President""",1
"@realDonaldTrump @nytimes so gracious, but you know what's up, thankful we have such a wise, astute American in the WH( going to be)",2
"@realDonaldTrump yeah -he's not so much-like Ryan, can't be trusted",0
"@realDonaldTrump MSM still liberal loons",0
"@NailButNoHammer @realDonaldTrump https://t.co/5PuxVjtsSZ",0
"@realDonaldTrump Hillary is not top priority-but don't let the crook slide",-1
"@realDonaldTrump we are a republic not a democracy-every state has a chance",-1
"@realDonaldTrump you are phenomenal-stick to your guns and try to keep your promises to the American patriots <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>don't let GOP screw you",2
"@WilkowMajority @realDonaldTrump @YahooNews 'Stay there, we don't want you either' is what it seems to say...",0
"@kurteichenwald @realDonaldTrump @TheAtlantic Depends on his investments?",0
"1st @USDOL casualty of pre @realDonaldTrump Admin: #PersuaderRule https://t.co/a1sn2uVdPg @FreeBeacon",-1
"RT @Travelmimi222: @realDonaldTrump @nytimes Carlos Slim from Mexico owns part of this RAG! #PresidentElectTrump #MAGA https://t.co/fkEWqJi…",0
"@seanhannity @realDonaldTrump  Its going to be <ed><U+00A0><U+00BD><ed><U+00B1><U+0087>
America First
#MAGA
#SuckItUpButtercup
@realDonaldTrump",0
"@KennyHoward12 @FoxNews @HillaryClinton @realDonaldTrump and you sir are an idiot reap the hate you sow",-4
"RT @lovemytrout: @realDonaldTrump we say NO to #NikkiHaley we remember what she did to our confederate flag &amp; started dismantling our histo…",0
"@realDonaldTrump @nytimes Carlos Slim from Mexico owns part of this RAG! #PresidentElectTrump #MAGA https://t.co/fkEWqJiJDl",0
"@ThatsHooligan I have three days...but that's fucking @realDonaldTrump's fault.  #KeepItFactual",-2
"@realDonaldTrump END ""USE IT OR LOSE IT"" rule on FSA's! It's our money, we earned it. #healthcareNOTinsurance",-1
"@realDonaldTrump #sayNOtoNikki",0
"RT @lovemytrout: @realDonaldTrump we say NO to #NikkiHaley we remember what she did to our confederate flag &amp; started dismantling our histo…",0
"RT @lovemytrout: @realDonaldTrump we say NO to #NikkiHaley we remember what she did to our confederate flag &amp; started dismantling our histo…",0
"@realDonaldTrump she is the snag that started this crap about about shit offending people NO to Nikki Haley.",-6
"@realDonaldTrump we say NO to #NikkiHaley we remember what she did to our confederate flag &amp; started dismantling our historical markers",0
"@EdinaDebbie @realDonaldTrump I am proud to call Donald Trump my president",2
"@jenheger @wpjenna @RiggsReport @realDonaldTrump  get a grip sweety, sec.service was there! Oh my he ate without press, soooo dangerous",-1
"RT @mednurse202: @realDonaldTrump @Patriot762x51mm DONT WORRY WE ARE STILL WITH YOU",-1
"@realDonaldTrump @Patriot762x51mm DONT WORRY WE ARE STILL WITH YOU",-1
"@realDonaldTrump we love you",1
"Deport anyone who has a Pokemon GO account @realDonaldTrump",0
"@AnnCoulter @SBUX75DEVILDOG @realDonaldTrump    Press secretary or homeland security advisor for Ann Coulter , President Elect Trump .",1
"@realDonaldTrump please make wise choices. Pick your cabinet like you pick your shoes. Pick the ones that won't hurt you. John.",1
"Doesn't anybody see the pattern here? And you wonder why Americans are worried?!  @realDonaldTrump @RealJamesWoods… https://t.co/inOCmB1cMF",0
"https://t.co/IAxhWVxV5U @realDonaldTrump  @aaroncarter dont feel bad so did the rest of America",-1
"@realDonaldTrump will be first #POTUS to go into office,owing NADA,to lobbyist,special interest, etc.,since… https://t.co/Op9aJZd50N",1
"RT @LanzonMary: @Eliz_Hightower @realDonaldTrump @VistaJake @SMLBound @charliekirk11 Elizabeth your correct. GEORGE SOROS CLINTON'S OBAMA'S…",1
"#NotTheOnion]NBC News: @realDonaldTrump ditching press to dine with family shows 'lack of transparency' @jackcoleman https://t.co/S27mAv2LEi",-1
"RT @LanzonMary: @Eliz_Hightower @realDonaldTrump @VistaJake @SMLBound @charliekirk11 Elizabeth your correct. GEORGE SOROS CLINTON'S OBAMA'S…",1
"@Eliz_Hightower @realDonaldTrump @VistaJake @SMLBound @charliekirk11 Elizabeth your correct. GEORGE SOROS CLINTON'S OBAMA'S@YouTube",1
"@kim_ann1 @realDonaldTrump did you vote?",1
"@Cernovich my sons middle school also did a mock election @realDonaldTrump won with 58% #SickHillary 23%",0
"@DonaldJTrumpJr @realDonaldTrump glad your president",1
"@realDonaldTrump @nytimes Oh my God - Now learn about the rest of the world",0
"RT @JesseImse: Republicans need to grow a backbone and take back their party from @realDonaldTrump. #SlimeyDon #GOP #Trump https://t.co/aNT…",2
"RT @MidAmericanGuy: .@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYSD. Soiled by…",3
"@PizzaPartyBen @realDonaldTrump not the first time he's been prophetic",0
"@FoxNews @HillaryClinton It's a relief @realDonaldTrump won.  Now I know our country won't be falling off the cliff anymore.",1
"@realDonaldTrump Can you please offer press secretary position to @RealAlexJones ?",0
"@politico @realDonaldTrump    Maybe in Russia.",1
"@realDonaldTrump @nytimes Yes you did, it's on tape",0
"@realDonaldTrump No, you wouldn't have. A president shouldn't lie so much!",-1
"@realDonaldTrump @nytimes Fuyll report: https://t.co/8MxoLF0z4U … #TrumpTheEstablishment",0
"@realDonaldTrump The only small state back then was Rhode Island",0
"@brunelldonald @realDonaldTrump @mike_pence God bless you, Brunell",1
"@seanhannity @realDonaldTrump Atrocities are newsworthy, Witch friends, dirty money, news worthy. Yet, these were purposefully played down!",-2
"@realDonaldTrump Small state argument was conjured up to cover over the real intent of the elect college &amp; that it was hard to get rid of",-1
"@realDonaldTrump Yeah, no! Not democracy as you yorrself have said!",-1
"@realDonaldTrump @nytimes This behavior is how you want to be remembered in 30 years?",0
"@seanhannity @realDonaldTrump They overlooked every fault, every crime, &amp; every lie on the left, to the right, utter defamation!",-3
"@realDonaldTrump @nytimes Not very presidential",0
"@Mustapha_Itani @realDonaldTrump it's like a game show to him",1
"@brunelldonald @bfraser747 @realDonaldTrump @mike_pence Wish I could ""like"" this meme a thousand times!",1
"@Fahrenthold @maggieNYT @realDonaldTrump @costareports @PhilipRucker He. Has. No. Judgement. If he had it, he would be an actual billionaire",0
"Following @realDonaldTrump, because I need to stay on his ass.",0
"@cnni @realDonaldTrump #notmypresident",0
"@CNN @realDonaldTrump &amp; the people want this man 4 a leader",0
"@kurteichenwald @realDonaldTrump @TheAtlantic he believes whatever the last person who talked to him believes...call it...moral flexibility",1
".Is Donald Trump the E-Savior Vapemericans Have Been Waiting For? https://t.co/OuW5wnQvje #WeVapersQuitSmoking #vapingtruth @RealDonaldTrump",1
"RT @katlady23: @realDonaldTrump @StephenBannon @Reince #momsagainstcommoncore #EVERSforED https://t.co/5XDyjwMu72",0
"RT @FonzCrazy8: @ResistTyranny @hopdog777 @realDonaldTrump @mike_pence when Pres Trump stop funding that shit will change quick lmao",-2
"RT @dlb03_: #stopcommoncore NO Moskowitz or Rhee! #EversforEd! @BretBaier @Reince @realDonaldTrump https://t.co/1RUknn503A",0
"@SenWarren @realDonaldTrump please no privatization of medicare unless politicians lose their health care from tax payers.",0
"RT @Layner311L: @realDonaldTrump: Hoping you #stopcommoncore, &amp; appoint #EVERSforED. Best yet, let's just #StopFedEd!!",2
"RT @gillette_jim: @sandraclunie @DFens14 @corneliselander @kurteichenwald @realDonaldTrump Please donate to the ACLU.",0
"RT @rossr122: Totallt agree, @realDonaldTrump -
Potential U.N. Ambassador: Bypass the Media - #America #USA #MAGA
https://t.co/mzogS7BV4a",0
"RT @MidAmericanGuy: .@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYED . Soiled by…",3
"RT @rossr122: Totallt agree, @realDonaldTrump -
Potential U.N. Ambassador: Bypass the Media - #America #USA #MAGA
https://t.co/mzogS7BV4a",0
"Totallt agree, @realDonaldTrump -
Potential U.N. Ambassador: Bypass the Media - #America #USA #MAGA
https://t.co/mzogS7BV4a",0
"RT @MidAmericanGuy: .@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYED . Soiled by…",3
"RT @MidAmericanGuy: .@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYED . Soiled by…",3
"RT @MidAmericanGuy: .@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYED . Soiled by…",3
"Looks like @realDonaldTrump started building the wall earlier than expected on campus... #WMU #BuildTheWall… https://t.co/7kr9F45RcW",1
"@realDonaldTrump is the cause of all our problems. NOT! Check it out https://t.co/N78Oysdehh",-2
"@OkeyMor57 @realDonaldTrump @davidfrum   Moron is the perfect name for you.",2
"@realDonaldTrump - If you can't sell vodka to russians then you're sure as shit no motherfucking business man. #FAIL",-4
"@realDonaldTrump @JasonMillerinDC @jaredkushner @mike_pence @KrisKobach1787 *Adding to the liberal hysteria ""Muslim… https://t.co/1lbI90QW7m",-1
"@susarmisinAQ @realDonaldTrump jerk",-1
"@realDonaldTrump @nytimes keep it coming president Trump. We love you &amp; we're behind you 100%. Just Remember Hannity on Fox is your friend.",3
"@FoxNews @CDerespina Of course, @realDonaldTrump has such an open mind.  What a great guy, NOT!  The man is so self centered!",1
".@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYED . Soiled by Loretta Lynch.",3
"@nytimes @nytopinion I don't recall @realDonaldTrump campaigning ""against women""? Just more #liberallies #unsubscribe #DrainTheMedia",1
"@KTea7, do u condemn Mayweather's violence against women? https://t.co/rP8uCDH73l @jtylerconway @FloydMayweather @realDonaldTrump",-1
"@DonaldJTrumpJr @FloydMayweather @realDonaldTrump https://t.co/rP8uCDH73l",0
"RT @MidAmericanGuy: .@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYSD. Soiled by…",3
"Idiots @realDonaldTrump  lock them up https://t.co/sMkrzZ119s",-1
"@Democrat_4Trump I think they hate him more than we do. @realDonaldTrump see you're going to make America great again. We believe in #TRUMP",1
"@realDonaldTrump should pay attention to the polls! https://t.co/QwRmqQsFAM",0
"@Trevornoah You are so negitve &amp; misinformed its sad! You are apart of the #LastGasp desperate to spin any story against @realDonaldTrump",-3
"Looks like @realDonaldTrump will wind up with the worst of the swamp wannabes-certainly not the elite, top flight people who're avoiding him",-3
"RT @MidAmericanGuy: .@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYSD. Soiled by…",3
"@ResistTyranny @hopdog777 @realDonaldTrump @mike_pence when Pres Trump stop funding that shit will change quick lmao",-2
"RT @HarleyRiderHD: @KissAFroggy @TeamTrumpAZ @realDonaldTrump Or the Clinton News Network #CNNClintonNewsNetwork",0
"RT @MidAmericanGuy: .@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYSD. Soiled by…",3
"@realDonaldTrump @nytimes *received.  Delete your account.",0
"RT @MidAmericanGuy: .@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYSD. Soiled by…",3
"RT @MidAmericanGuy: .@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYSD. Soiled by…",3
"RT @MidAmericanGuy: .@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYSD. Soiled by…",3
"@seanhannity @realDonaldTrump I believe that unbiased journalism is a thing of the past. The network owners' agenda is all that matters.",1
"@seanhannity @realDonaldTrump  Obama meant biz as usual. Trump meant the establishment on its ear. Trump won, now t… https://t.co/JAbV21J9oE",3
"RT @MidAmericanGuy: .@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYSD. Soiled by…",3
"RT @MidAmericanGuy: .@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYSD. Soiled by…",3
"@IcarusGoodman @JoanneLinDC @realDonaldTrump @ACLU GUYS!  LOOK A REAL PATRIOT!  DO YOU SEE THE AMERICAN FLAG IN HIS… https://t.co/e4il1LHAkj",2
"@KellyannePolls @realDonaldTrump @ericbolling I just solved #America's #illegal immigration problem. 

Now let's get going on it 

It's time",0
"@TechHelp @warkin @realDonaldTrump different Mike Rogers from the one referred to in his tweet. One you quoted was fired by Trump...",1
"RT @lovemytrout: @realDonaldTrump Please please please do not consider any position to Cruz do not trust him. he is still Lyin Ted he's a b…",-1
"@squawmoccasins @ericbolling @realDonaldTrump HAHAHA! This should make her feel better...now she's a winner too!",1
"@Olivianuzzi @RichelleCarey @DonaldJTrumpJr @FloydMayweather @realDonaldTrump cry me a river and hillary gave terrorists a lot of Money $$$$",-1
"@realDonaldTrump @Rep_Hunter for Secretary of Navy or Secretary of Defense!  He'll make the Navy great again!",0
"RT @MidAmericanGuy: .@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYSD. Soiled by…",3
".@realDonaldTrump One of your new Attorney General's jobs should be to clean house at @TheJusticeDept #NYSD. Soiled by Loretta Lynch.",3
"Heh, heh. ""Hard to disprove @realDonaldTrump claim."" Media has to live with lots of that next 8 years (at least). https://t.co/57hcMcxYVU",-2
"RT @rossr122: Did anyone vote for @SpeakerRyan policies? NOT ME! I voted for @realDonaldTrump mandate of #MAGA #AmericaFIRST NOT Ryan's #Be…",-1
"@realDonaldTrump @DonaldJTrumpJr what TV channel can we watch to get truth? America needs alternative Not big Murdoch family fan. #thoughts?",0
"Irony of @HllaryClinton supporters, some of whom did not even vote, attacking &amp; insulting @realDonaldTrump supporte… https://t.co/Uz6J9L04vr",-2
"@seanhannity @realDonaldTrump Yes! Ask him to hang it on the wall behind him for every photo op.
(These peeps are relentless here! Bye!)",-2
"@realDonaldTrump 
#MakeAmericaGreatAgain is not a realty show!",-1
"@DineshDSouza @realDonaldTrump once a backstabber always a backstabber they left him not the other way around.. listen to the people",-1
"@realDonaldTrump still has to harness the media.

If 9 say he's racist and 1 says truthfully he's not, the 9 will win.

#Hannity",-1
"@JoeNBC This is crazy. She doesn't have any int'l bus, studies or diplomatic experience! May as well get @CarlyFiorina...<ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>
@realDonaldTrump",1
"@CNN @MSNBC @realDonaldTrump @FoxNews ..your ratings. Americans see thru your bullshit! Keep digging your own graves. Be happy when ur gone",0
"@DonaldJTrumpJr @LindaSuhler @FloydMayweather @realDonaldTrump all these guys are rich because they kick ass. God bless America",2
"@realDonaldTrump MIKE HUCKABEE FOR SEC OF STATE-SOLID",0
"@nytimes @nytopinion @realDonaldTrump If i was Donald Trump the New York Times would never step one foot near me The New York Times is racis",3
"Thank you President Trump! @realDonaldTrump #TrumpTrain https://t.co/MEgrkEv4pN",2
"@ProgressiveJill @realDonaldTrump -your fired! ...and the finalist are... to be continued, after commercial break.",-1
"@CNN @MSNBC @realDonaldTrump @FoxNews ..grandchild are Jewish? You CONTINUE 2 show YOUR desperation &amp; bias. I'm sure it's showing in....",-2
"@SpeakerRyan more people voted for @realDonaldTrump than you. #MakeAmericaGreatAgain #AmericaFirst #TermLimits Stay his course!",0
"@CNN @MSNBC Are U guys THAT stupid? @realDonaldTrump is gonna have an 'anti-semite' by his side while his daughter, son-in-law &amp;...@FoxNews",-1
"@edmeyer_able @realDonaldTrump @PaladinCornelia she only won 57 counties out of 3400 plus not really the peoples pr… https://t.co/VGhR0lylAo",0
"@johniadarola @realDonaldTrump @nytimes why is this surprising to anyone? Let's strap in for four years of crying",0
"@jda12365 @tracieeeeee @SecretService @realDonaldTrump What's scary is there are people that like that idea and retweet it",0
"@megynkelly @realDonaldTrump fascists only accommodate their own propaganda outlets https://t.co/IbC9awVD79",-1
"RT @lovemytrout: @realDonaldTrump Rumor is your considering Cruz for cabinet position.. need I remind you of the smear campaign against the…",-2
"@realDonaldTrump Please please please do not consider any position to Cruz do not trust him. he is still Lyin Ted he's a bad penny.",-2
"@realDonaldTrump Rumor is your considering Cruz for cabinet position.. need I remind you of the smear campaign against the First Lady elect",-1
"@FoxNews @FoxNewsInsider @realDonaldTrump Mayor gotta go need a law and order person this guys a joke. Pull the purse.",-1
"@realDonaldTrump @megynkelly put all her eggs in HRC's basket hoping for the 1st interview. She chastised you for her own gain. #noreprieve",1
"I can't wait until @realDonaldTrump installs a trap door shark tank in the Oval Office and starts dunking journalists.",-3
"@realDonaldTrump oo ooooo ooooooo the #suspense is killing me. No really....it could kill some of us. #notmypresident <U+270C><U+FE0F><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0091>",-2
"Daughter of #SandyHook victim demands @realDonaldTrump disown Alex Jones https://t.co/4axDDA2KE0 @TheDemocrats",-2
"RT @rossr122: Did anyone vote for @SpeakerRyan policies? NOT ME! I voted for @realDonaldTrump mandate of #MAGA #AmericaFIRST NOT Ryan's #Be…",-1
"Hey, @realDonaldTrump. Fuck you, block me!",-3
"Crazy how New York Times still continues to tell false stories about @realDonaldTrump. Explains why they're losing thousands of subscribers",-2
"@JJohnsonLaw @blaha_b @kurteichenwald @realDonaldTrump Jesus. That selfish bastard is murdering NYC's Christmas. Move the bed.",-2
"@realDonaldTrump As a supporter I'm hoping you never give @megynkelly or CNN an interview. HRC didnt go on FOX and it was ok. Don't give in!",1
"@flwrpwr1969 @CNBCnow @realDonaldTrump Now remove his profits.",0
"@realDonaldTrump  consider @foodawakenings for your Ag comm. create jobs by working w/ corps.&amp; farmers to revert to organic #consumerdemand",0
"You're the loser, @realDonaldTrump . She beat you bigly https://t.co/H4uyNwVC7L",-1
"RT @BactiveorBquiet: This is kind of hate @realDonaldTrump will bring with him to the White House and he will never be forgiven for it. htt…",-1
"@realDonaldTrump  So Meghan just said that you are now advocating registering all muslims in this country?",1
"@Lisa_Franceski @stribs @wikileaks @WLTaskForce Security experts believe the hackers are Russian. Why are they helping @realDonaldTrump ?",1
"@realDonaldTrump Megyn Kelly's contract should be ripped up and picked up at NBC where she can become ratingless-SHE'S OUT FOR HERSELF",-1
"@Laceupboxing @RealFootballHub @realDonaldTrump @DonaldJTrumpJr trump is quite fat. Would really be a shame if he had a heart attack <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",-2
"@megynkelly @realDonaldTrump fuck the media!",-3
"@owillis @AndyRichter @DonaldJTrumpJr @FloydMayweather @realDonaldTrump further proof that he does in fact ""have black friends""",0
"Like other @AndreaDrusch @McCormickProf leaders @BenSasse should say: I will do everything in my power to help+supp… https://t.co/lFES5O2e1P",1
"@realDonaldTrump  what you think about this? https://t.co/PBX807TJdi",0
"@realDonaldTrump https://t.co/GzLdHMBiYh",0
"@jbarro @GMA @realDonaldTrump such a conflict of interest, embarrassing",-2
"RT @MysticLion777: @majorlookradio AND! her lyrics are far more misogynistic and disrepectful to woman than @realDonaldTrump ever thought o…",0
"RT @BactiveorBquiet: This is kind of hate @realDonaldTrump will bring with him to the White House and he will never be forgiven for it. htt…",-1
"This is kind of hate @realDonaldTrump will bring with him to the White House and he will never be forgiven for it. https://t.co/BHkEl95Ml5",-1
"Yay we get Christmas back, life is great under @realDonaldTrump president @mike_pence #TrumpTrain https://t.co/zr4LX2PdJk",2
"WJC ditches SS flies w/Epstein to Orgy Island MSM says nothing! @realDonaldTrump goes to dinner w/family doesn't tell press ... terrible <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",-2
"RT @DrThomasFish: @Lrihendry @realDonaldTrump  And OUR job is to reduce the dishonest Democrat voice into a little peep.  Because ELECTIONS…",-2
"This is the perfect explanation for @realDonaldTrump https://t.co/EOxIq0sGgP",3
"@realDonaldTrump im so excited fot the next 4 years execially the next two",1
".@realDonaldTrump Yeah, @JasonMillerinDC is better choice than Laura Ingraham who's too combative. Unnecessarily antagonizing MSM=no sense.",2
"@GKdesertrain @AC360 @jimsciutto @realDonaldTrump Trump probably doesn't know what narrative even means. Total incompetent for POTUS.",0
"@allahpundit @DonaldJTrumpJr @FloydMayweather @realDonaldTrump he's def one of the finalists, we'll see if he'll make it to live auditions",0
"@TVietor08 @GMA @realDonaldTrump yeah not for Putin though",0
"Will Electors reject the will of the People &amp; vote for someone the People rejected? They wrongly plan to remove Pre… https://t.co/hrSv2pel5J",-2
"@jbarro @GMA @realDonaldTrump fucking ugh indeed",-2
"@MarineTimLee @realDonaldTrump @DougSides George Soros openly said he was fine with EITHER Hillary Clinton or Jeb Bush as President: he OWNS",2
"@pink_lady56 @FoxNews @realDonaldTrump jef is good for immigration as well",3
"RT @rgspol: @realDonaldTrump Now as Prez Elect, you owe America many things. One is to apologize to the Central Park 5 for your role in jai…",0
"@JimmyBear2 My, my, that's adult!
@realDonaldTrump @IdemUdum",0
"@realDonaldTrump Now as Prez Elect, you owe America many things. One is to apologize to the Central Park 5 for your role in jailing them",0
"@GSDDogLover @realDonaldTrump May I make one minor alteration...can we free the #Saudi oil, and take ALL the women? #ImInTroubleNow hehe ;)",1
"@Slate When the only candidates are those @realDonaldTrump trusts, you have a very short list. Pathetic.",-1
"RT @sirwalterringo: @SpecialKMB1969 @Inc @realDonaldTrump saddle up with TRUMP!",1
"@ReutersWorld @realDonaldTrump yeah obviously -he is still  tweeting. somebody needs to secure his tiny hands! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #notmypresident",1
"Bill O'Reilly Explains How @realDonaldTrump Can Succeed Where Obama Failed... https://t.co/puNHjNBpsU by #FoxNews via @c0nvey",0
"What's wrong with #Bannon? TedCruz still gives me the creeps, can't watch him, no, no, please, @realDonaldTrump !",-2
"RT @gillette_jim: @sandraclunie @DFens14 @corneliselander @kurteichenwald @realDonaldTrump Please donate to the ACLU.",0
"@FoxNewsInsider @FoxNews @realDonaldTrump @oreillyfactor Did Bill find this advice in one of his books?",0
